,user_id,feature_id,timestamp
3127,156,4,2026-01-03 18:00:00
3128,156,3,2026-01-05 04:00:00
3129,156,1,2026-01-07 15:00:00
3130,156,3,2026-01-09 06:00:00
3131,156,4,2026-01-11 22:00:00
3132,156,1,2026-01-13 04:00:00
3133,156,3,2026-01-15 09:00:00
3134,156,1,2026-01-17 10:00:00
3135,156,1,2026-01-19 04:00:00
3136,156,1,2026-01-21 09:00:00
3137,156,1,2026-01-23 16:00:00
3138,156,3,2026-01-25 03:00:00
3139,156,3,2026-01-27 08:00:00
3140,156,3,2026-01-29 17:00:00
3141,156,3,2026-01-31 14:00:00
3142,156,1,2026-02-02 09:00:00
3143,156,1,2026-02-04 14:00:00
3144,156,3,2026-02-06 03:00:00
3145,157,1,2025-09-13 00:00:00
3146,157,2,2025-09-14 20:00:00
3147,157,4,2025-09-14 13:00:00
3148,157,3,2025-09-17 18:00:00
3149,157,3,2025-09-20 09:00:00
3150,157,3,2025-09-23 12:00:00
3151,157,3,2025-09-26 17:00:00
3152,157,3,2025-09-29 19:00:00
3153,157,1,2025-10-02 15:00:00
3154,157,1,2025-10-05 05:00:00
3155,157,4,2025-10-08 03:00:00
3156,157,1,2025-10-11 13:00:00
3157,157,1,2025-10-14 19:00:00
3158,157,3,2025-10-17 07:00:00
3159,157,1,2025-10-20 11:00:00
3160,157,1,2025-10-23 21:00:00
3161,157,1,2025-10-26 12:00:00
3162,157,1,2025-10-29 09:00:00
3163,157,3,2025-11-01 02:00:00
3164,157,1,2025-11-04 17:00:00
3165,157,3,2025-11-07 02:00:00
3166,157,3,2025-11-10 08:00:00
3167,157,3,2025-11-13 01:00:00
3168,157,3,2025-11-16 02:00:00
3169,157,1,2025-11-19 03:00:00
3170,157,1,2025-11-22 18:00:00
3171,157,4,2025-11-25 06:00:00
3172,157,4,2025-11-28 22:00:00
3173,157,3,2025-12-01 08:00:00
3174,157,1,2025-12-04 21:00:00
3175,157,4,2025-12-07 11:00:00
3176,157,4,2025-12-10 11:00:00
3177,157,3,2025-12-13 01:00:00
3178,157,3,2025-12-16 12:00:00
3179,157,3,2025-12-19 04:00:00
3180,157,3,2025-12-22 09:00:00
3181,157,4,2025-12-25 10:00:00
3182,157,1,2025-12-28 01:00:00
3183,158,1,2025-09-12 00:00:00
3184,158,1,2025-09-13 00:00:00
3185,159,1,2025-07-07 00:00:00
3186,159,2,2025-07-07 03:00:00
3187,159,3,2025-07-08 20:00:00
3188,159,3,2025-07-11 10:00:00
3189,159,3,2025-07-14 16:00:00
3190,159,1,2025-07-17 11:00:00
3191,159,3,2025-07-20 03:00:00
3192,159,4,2025-07-23 10:00:00
3193,159,3,2025-07-26 01:00:00
3194,159,1,2025-07-29 17:00:00
3195,159,3,2025-08-01 03:00:00
3196,159,3,2025-08-04 11:00:00
3197,159,4,2025-08-07 20:00:00
3198,159,4,2025-08-10 17:00:00
3199,159,3,2025-08-13 07:00:00
3200,159,1,2025-08-16 14:00:00
3201,160,1,2025-11-14 00:00:00
3202,160,1,2025-11-15 00:00:00
3203,160,1,2025-11-16 00:00:00
3204,161,1,2025-07-05 00:00:00
3205,161,1,2025-07-06 00:00:00
3206,162,1,2025-11-13 00:00:00
3207,162,2,2025-11-13 08:00:00
3208,162,3,2025-11-14 07:00:00
3209,162,3,2025-11-17 18:00:00
3210,162,1,2025-11-20 09:00:00
3211,162,1,2025-11-23 06:00:00
3212,162,4,2025-11-26 00:00:00
3213,162,4,2025-11-29 04:00:00
3214,162,4,2025-12-02 00:00:00
3215,162,4,2025-12-05 15:00:00
3216,162,3,2025-12-08 06:00:00
3217,162,1,2025-12-11 11:00:00
3218,162,1,2025-12-14 09:00:00
3219,162,1,2025-12-17 04:00:00
3220,162,3,2025-12-20 04:00:00
3221,162,1,2025-12-23 14:00:00
3222,162,4,2025-12-26 00:00:00
3223,162,1,2025-12-29 22:00:00
3224,162,3,2026-01-01 10:00:00
3225,162,1,2026-01-04 17:00:00
3226,162,1,2026-01-07 15:00:00
3227,162,1,2026-01-10 06:00:00
3228,162,1,2026-01-13 15:00:00
3229,162,3,2026-01-16 16:00:00
3230,162,1,2026-01-19 01:00:00
3231,162,3,2026-01-22 05:00:00
3232,162,3,2026-01-25 17:00:00
3233,162,3,2026-01-28 09:00:00
3234,162,3,2026-01-31 08:00:00
3235,162,4,2026-02-03 16:00:00
3236,162,3,2026-02-06 05:00:00
3237,162,3,2026-02-09 21:00:00
3238,162,3,2026-02-12 05:00:00
3239,162,4,2026-02-15 06:00:00
3240,162,3,2026-02-18 13:00:00
3241,162,4,2026-02-21 18:00:00
3242,162,4,2026-02-24 15:00:00
3243,162,3,2026-02-27 07:00:00
3244,162,1,2026-03-02 12:00:00
3245,163,1,2025-11-22 00:00:00
3246,163,1,2025-11-23 00:00:00
3247,164,1,2025-11-09 00:00:00
3248,164,1,2025-11-10 00:00:00
3249,165,1,2025-07-19 00:00:00
3250,165,1,2025-07-20 00:00:00
3251,165,1,2025-07-21 00:00:00
3252,166,1,2025-09-29 00:00:00
3253,166,1,2025-09-30 00:00:00
3254,166,1,2025-10-01 00:00:00
3255,167,1,2025-11-03 00:00:00
3256,167,2,2025-11-04 10:00:00
3257,167,4,2025-11-04 02:00:00
3258,167,4,2025-11-06 09:00:00
3259,167,4,2025-11-08 05:00:00
3260,167,1,2025-11-10 15:00:00
3261,167,4,2025-11-12 18:00:00
3262,167,4,2025-11-14 17:00:00
3263,167,1,2025-11-16 08:00:00
3264,167,4,2025-11-18 02:00:00
3265,167,1,2025-11-20 03:00:00
3266,167,4,2025-11-22 00:00:00
3267,167,1,2025-11-24 17:00:00
3268,167,3,2025-11-26 08:00:00
3269,167,1,2025-11-28 04:00:00
3270,167,4,2025-11-30 15:00:00
3271,167,4,2025-12-02 21:00:00
3272,167,3,2025-12-04 22:00:00
3273,167,1,2025-12-06 13:00:00
3274,167,3,2025-12-08 02:00:00
3275,167,4,2025-12-10 14:00:00
3276,167,1,2025-12-12 09:00:00
3277,167,3,2025-12-14 10:00:00
3278,167,4,2025-12-16 16:00:00
3279,167,4,2025-12-18 01:00:00
3280,167,3,2025-12-20 01:00:00
3281,167,3,2025-12-22 18:00:00
3282,167,3,2025-12-24 02:00:00
3283,167,1,2025-12-26 13:00:00
3284,167,1,2025-12-28 15:00:00
3285,167,4,2025-12-30 20:00:00
3286,167,3,2026-01-01 21:00:00
3287,167,1,2026-01-03 17:00:00
3288,167,4,2026-01-05 05:00:00
3289,168,1,2025-11-03 00:00:00
3290,168,2,2025-11-03 01:00:00
3291,168,4,2025-11-04 09:00:00
3292,168,4,2025-11-07 05:00:00
3293,168,1,2025-11-10 11:00:00
3294,168,4,2025-11-13 16:00:00
3295,168,3,2025-11-16 07:00:00
3296,168,4,2025-11-19 19:00:00
3297,168,4,2025-11-22 11:00:00
3298,168,3,2025-11-25 11:00:00
3299,168,3,2025-11-28 13:00:00
3300,168,3,2025-12-01 22:00:00
3301,168,1,2025-12-04 04:00:00
3302,168,4,2025-12-07 20:00:00
3303,168,4,2025-12-10 04:00:00
3304,168,3,2025-12-13 16:00:00
3305,168,4,2025-12-16 00:00:00
3306,168,1,2025-12-19 13:00:00
3307,168,4,2025-12-22 18:00:00
3308,169,1,2025-08-30 00:00:00
3309,169,1,2025-08-31 00:00:00
3310,170,1,2025-11-08 00:00:00
3311,170,2,2025-11-09 17:00:00
3312,170,4,2025-11-09 01:00:00
3313,171,1,2025-10-21 00:00:00
3314,171,2,2025-10-21 05:00:00
3315,171,1,2025-10-22 20:00:00
3316,171,4,2025-10-23 19:00:00
3317,171,3,2025-10-24 05:00:00
3318,171,1,2025-10-25 01:00:00
3319,171,1,2025-10-26 05:00:00
3320,171,1,2025-10-27 02:00:00
3321,171,4,2025-10-28 00:00:00
3322,171,1,2025-10-29 04:00:00
3323,171,1,2025-10-30 18:00:00
3324,171,4,2025-10-31 18:00:00
3325,171,3,2025-11-01 11:00:00
3326,171,3,2025-11-02 04:00:00
3327,171,4,2025-11-03 21:00:00
3328,171,1,2025-11-04 12:00:00
3329,171,3,2025-11-05 14:00:00
3330,171,1,2025-11-06 02:00:00
3331,171,4,2025-11-07 19:00:00
3332,171,3,2025-11-08 04:00:00
3333,171,3,2025-11-09 00:00:00
3334,171,3,2025-11-10 19:00:00
3335,171,1,2025-11-11 19:00:00
3336,171,3,2025-11-12 12:00:00
3337,171,1,2025-11-13 06:00:00
3338,171,3,2025-11-14 13:00:00
3339,171,4,2025-11-15 15:00:00
3340,171,1,2025-11-16 11:00:00
3341,171,3,2025-11-17 07:00:00
3342,171,3,2025-11-18 22:00:00
3343,171,4,2025-11-19 12:00:00
3344,171,4,2025-11-20 17:00:00
3345,171,1,2025-11-21 03:00:00
3346,171,3,2025-11-22 04:00:00
3347,171,1,2025-11-23 15:00:00
3348,171,3,2025-11-24 09:00:00
3349,171,3,2025-11-25 16:00:00
3350,171,3,2025-11-26 06:00:00
3351,171,4,2025-11-27 04:00:00
3352,171,4,2025-11-28 15:00:00
3353,171,1,2025-11-29 17:00:00
3354,171,1,2025-11-30 22:00:00
3355,171,4,2025-12-01 13:00:00
3356,171,1,2025-12-02 16:00:00
3357,171,1,2025-12-03 20:00:00
3358,171,1,2025-12-04 22:00:00
3359,171,1,2025-12-05 10:00:00
3360,171,1,2025-12-06 13:00:00
3361,171,3,2025-12-07 19:00:00
3362,171,1,2025-12-08 18:00:00
3363,171,1,2025-12-09 06:00:00
3364,171,4,2025-12-10 17:00:00
3365,171,1,2025-12-11 13:00:00
3366,171,3,2025-12-12 06:00:00
3367,171,1,2025-12-13 08:00:00
3368,171,1,2025-12-14 21:00:00
3369,171,4,2025-12-15 18:00:00
3370,171,4,2025-12-16 05:00:00
3371,171,3,2025-12-17 04:00:00
3372,171,1,2025-12-18 19:00:00
3373,171,3,2025-12-19 03:00:00
3374,171,1,2025-12-20 09:00:00
3375,171,4,2025-12-21 10:00:00
3376,171,3,2025-12-22 15:00:00
3377,171,4,2025-12-23 16:00:00
3378,171,4,2025-12-24 15:00:00
3379,171,3,2025-12-25 15:00:00
3380,171,4,2025-12-26 11:00:00
3381,171,1,2025-12-27 16:00:00
3382,171,4,2025-12-28 17:00:00
3383,171,1,2025-12-29 03:00:00
3384,171,3,2025-12-30 08:00:00
3385,171,1,2025-12-31 19:00:00
3386,171,1,2026-01-01 01:00:00
3387,171,1,2026-01-02 20:00:00
3388,171,4,2026-01-03 05:00:00
3389,171,3,2026-01-04 19:00:00
3390,171,1,2026-01-05 06:00:00
3391,171,1,2026-01-06 22:00:00
3392,171,3,2026-01-07 04:00:00
3393,171,3,2026-01-08 12:00:00
3394,171,4,2026-01-09 14:00:00
3395,172,1,2025-10-25 00:00:00
3396,172,2,2025-10-25 14:00:00
3397,172,4,2025-10-26 13:00:00
3398,172,1,2025-10-29 09:00:00
3399,172,3,2025-11-01 13:00:00
3400,172,1,2025-11-04 15:00:00
3401,172,4,2025-11-07 21:00:00
3402,172,3,2025-11-10 19:00:00
3403,172,3,2025-11-13 13:00:00
3404,172,3,2025-11-16 04:00:00
3405,172,4,2025-11-19 08:00:00
3406,172,3,2025-11-22 07:00:00
3407,172,3,2025-11-25 09:00:00
3408,172,3,2025-11-28 18:00:00
3409,172,4,2025-12-01 20:00:00
3410,172,4,2025-12-04 10:00:00
3411,172,4,2025-12-07 10:00:00
3412,172,4,2025-12-10 16:00:00
3413,172,3,2025-12-13 03:00:00
3414,172,4,2025-12-16 22:00:00
3415,172,4,2025-12-19 11:00:00
3416,172,1,2025-12-22 10:00:00
3417,172,4,2025-12-25 04:00:00
3418,172,4,2025-12-28 17:00:00
3419,172,3,2025-12-31 11:00:00
3420,172,4,2026-01-03 19:00:00
3421,172,3,2026-01-06 19:00:00
3422,172,3,2026-01-09 17:00:00
3423,172,4,2026-01-12 22:00:00
3424,172,4,2026-01-15 18:00:00
3425,173,1,2025-12-07 00:00:00
3426,173,2,2025-12-07 02:00:00
3427,173,1,2025-12-08 10:00:00
3428,173,4,2025-12-09 17:00:00
3429,173,3,2025-12-10 17:00:00
3430,173,3,2025-12-11 21:00:00
3431,173,1,2025-12-12 02:00:00
3432,173,4,2025-12-13 02:00:00
3433,173,4,2025-12-14 11:00:00
3434,173,4,2025-12-15 20:00:00
3435,173,4,2025-12-16 13:00:00
3436,173,1,2025-12-17 06:00:00
3437,173,3,2025-12-18 20:00:00
3438,173,4,2025-12-19 10:00:00
3439,173,3,2025-12-20 18:00:00
3440,173,3,2025-12-21 20:00:00
3441,173,1,2025-12-22 22:00:00
3442,173,3,2025-12-23 04:00:00
3443,173,1,2025-12-24 07:00:00
3444,173,4,2025-12-25 18:00:00
3445,173,1,2025-12-26 04:00:00
3446,173,1,2025-12-27 17:00:00
3447,173,4,2025-12-28 07:00:00
3448,173,1,2025-12-29 16:00:00
3449,173,4,2025-12-30 10:00:00
3450,173,3,2025-12-31 01:00:00
3451,173,3,2026-01-01 21:00:00
3452,173,1,2026-01-02 02:00:00
3453,173,3,2026-01-03 01:00:00
3454,173,4,2026-01-04 14:00:00
3455,173,4,2026-01-05 16:00:00
3456,173,3,2026-01-06 13:00:00
3457,173,3,2026-01-07 16:00:00
3458,173,4,2026-01-08 05:00:00
3459,173,4,2026-01-09 05:00:00
3460,173,1,2026-01-10 17:00:00
3461,173,3,2026-01-11 05:00:00
3462,173,4,2026-01-12 07:00:00
3463,174,1,2025-09-18 00:00:00
3464,174,2,2025-09-18 22:00:00
3465,174,3,2025-09-19 00:00:00
3466,174,1,2025-09-23 11:00:00
3467,175,1,2025-12-11 00:00:00
3468,175,1,2025-12-12 00:00:00
3469,175,1,2025-12-13 00:00:00
3470,176,1,2025-11-23 00:00:00
3471,176,2,2025-11-23 23:00:00
3472,176,3,2025-11-24 10:00:00
3473,176,4,2025-11-26 09:00:00
3474,176,1,2025-11-28 19:00:00
3475,176,4,2025-11-30 09:00:00
3476,176,3,2025-12-02 17:00:00
3477,176,3,2025-12-04 17:00:00
3478,176,1,2025-12-06 21:00:00
3479,176,4,2025-12-08 20:00:00
3480,176,1,2025-12-10 03:00:00
3481,176,1,2025-12-12 00:00:00
3482,176,3,2025-12-14 01:00:00
3483,176,4,2025-12-16 07:00:00
3484,176,3,2025-12-18 14:00:00
3485,176,3,2025-12-20 04:00:00
3486,176,4,2025-12-22 06:00:00
3487,176,4,2025-12-24 07:00:00
3488,176,4,2025-12-26 06:00:00
3489,176,1,2025-12-28 13:00:00
3490,176,3,2025-12-30 17:00:00
3491,176,3,2026-01-01 03:00:00
3492,176,1,2026-01-03 17:00:00
3493,176,3,2026-01-05 06:00:00
3494,176,4,2026-01-07 04:00:00
3495,176,4,2026-01-09 11:00:00
3496,176,3,2026-01-11 14:00:00
3497,176,4,2026-01-13 19:00:00
3498,176,4,2026-01-15 15:00:00
3499,176,4,2026-01-17 07:00:00
3500,176,4,2026-01-19 22:00:00
3501,176,1,2026-01-21 22:00:00
3502,176,3,2026-01-23 06:00:00
3503,176,3,2026-01-25 01:00:00
3504,176,3,2026-01-27 18:00:00
3505,176,4,2026-01-29 08:00:00
3506,176,1,2026-01-31 17:00:00
3507,176,1,2026-02-02 15:00:00
3508,176,1,2026-02-04 09:00:00
3509,176,3,2026-02-06 19:00:00
3510,176,1,2026-02-08 11:00:00
3511,176,4,2026-02-10 18:00:00
3512,176,4,2026-02-12 22:00:00
3513,176,4,2026-02-14 15:00:00
3514,176,3,2026-02-16 07:00:00
3515,176,4,2026-02-18 03:00:00
3516,176,4,2026-02-20 18:00:00
3517,176,4,2026-02-22 20:00:00
3518,176,3,2026-02-24 14:00:00
3519,176,3,2026-02-26 00:00:00
3520,176,3,2026-02-28 18:00:00
3521,176,4,2026-03-02 21:00:00
3522,176,1,2026-03-04 04:00:00
3523,176,4,2026-03-06 17:00:00
3524,176,3,2026-03-08 15:00:00
3525,176,3,2026-03-10 11:00:00
3526,176,4,2026-03-12 05:00:00
3527,176,1,2026-03-14 07:00:00
3528,176,1,2026-03-16 01:00:00
3529,177,1,2025-11-20 00:00:00
3530,177,1,2025-11-21 00:00:00
3531,178,1,2025-10-26 00:00:00
3532,178,1,2025-10-27 00:00:00
3533,178,1,2025-10-28 00:00:00
3534,179,1,2025-07-12 00:00:00
3535,179,1,2025-07-13 00:00:00
3536,179,1,2025-07-14 00:00:00
3537,180,1,2025-10-10 00:00:00
3538,180,1,2025-10-11 00:00:00
3539,180,1,2025-10-12 00:00:00
3540,181,1,2025-07-08 00:00:00
3541,181,1,2025-07-09 00:00:00
3542,181,1,2025-07-10 00:00:00
3543,182,1,2025-11-13 00:00:00
3544,182,1,2025-11-14 00:00:00
3545,182,1,2025-11-15 00:00:00
3546,183,1,2025-10-09 00:00:00
3547,183,1,2025-10-10 00:00:00
3548,183,1,2025-10-11 00:00:00
3549,184,1,2025-11-22 00:00:00
3550,184,2,2025-11-23 19:00:00
3551,184,1,2025-11-23 07:00:00
3552,184,3,2025-11-25 16:00:00
3553,184,1,2025-11-27 07:00:00
3554,184,3,2025-11-29 09:00:00
3555,184,4,2025-12-01 08:00:00
3556,184,3,2025-12-03 02:00:00
3557,184,4,2025-12-05 06:00:00
3558,184,3,2025-12-07 20:00:00
3559,184,3,2025-12-09 19:00:00
3560,184,3,2025-12-11 02:00:00
3561,184,3,2025-12-13 22:00:00
3562,184,3,2025-12-15 01:00:00
3563,184,4,2025-12-17 21:00:00
3564,184,4,2025-12-19 15:00:00
3565,184,4,2025-12-21 10:00:00
3566,184,3,2025-12-23 16:00:00
3567,184,3,2025-12-25 05:00:00
3568,184,4,2025-12-27 04:00:00
3569,184,3,2025-12-29 07:00:00
3570,184,4,2025-12-31 14:00:00
3571,184,1,2026-01-02 16:00:00
3572,184,3,2026-01-04 14:00:00
3573,184,3,2026-01-06 19:00:00
3574,184,1,2026-01-08 15:00:00
3575,184,1,2026-01-10 08:00:00
3576,184,1,2026-01-12 16:00:00
3577,184,1,2026-01-14 12:00:00
3578,184,1,2026-01-16 20:00:00
3579,184,3,2026-01-18 09:00:00
3580,184,1,2026-01-20 18:00:00
3581,184,1,2026-01-22 12:00:00
3582,185,1,2025-12-04 00:00:00
3583,185,2,2025-12-05 23:00:00
3584,185,1,2025-12-05 09:00:00
3585,185,1,2025-12-09 16:00:00
3586,185,4,2025-12-13 02:00:00
3587,185,3,2025-12-17 11:00:00
3588,185,1,2025-12-21 16:00:00
3589,185,3,2025-12-25 10:00:00
3590,185,4,2025-12-29 21:00:00
3591,185,3,2026-01-02 20:00:00
3592,185,4,2026-01-06 13:00:00
3593,185,1,2026-01-10 07:00:00
3594,185,1,2026-01-14 21:00:00
3595,185,4,2026-01-18 11:00:00
3596,185,4,2026-01-22 12:00:00
3597,185,4,2026-01-26 05:00:00
3598,185,4,2026-01-30 22:00:00
3599,185,1,2026-02-03 21:00:00
3600,185,1,2026-02-07 10:00:00
3601,185,4,2026-02-11 06:00:00
3602,185,4,2026-02-15 22:00:00
3603,186,1,2025-11-11 00:00:00
3604,186,1,2025-11-12 00:00:00
3605,186,1,2025-11-13 00:00:00
3606,187,1,2025-08-16 00:00:00
3607,187,2,2025-08-16 09:00:00
3608,187,1,2025-08-17 22:00:00
3609,187,1,2025-08-20 11:00:00
3610,187,1,2025-08-23 01:00:00
3611,187,4,2025-08-26 17:00:00
3612,187,4,2025-08-29 14:00:00
3613,187,4,2025-09-01 07:00:00
3614,187,3,2025-09-04 00:00:00
3615,187,1,2025-09-07 11:00:00
3616,187,4,2025-09-10 08:00:00
3617,187,3,2025-09-13 07:00:00
3618,187,4,2025-09-16 12:00:00
3619,187,1,2025-09-19 20:00:00
3620,187,3,2025-09-22 04:00:00
3621,187,3,2025-09-25 10:00:00
3622,187,1,2025-09-28 04:00:00
3623,187,1,2025-10-01 10:00:00
3624,187,4,2025-10-04 18:00:00
3625,187,4,2025-10-07 14:00:00
3626,187,3,2025-10-10 06:00:00
3627,187,3,2025-10-13 02:00:00
3628,187,4,2025-10-16 12:00:00
3629,187,4,2025-10-19 04:00:00
3630,187,3,2025-10-22 17:00:00
3631,187,1,2025-10-25 07:00:00
3632,187,4,2025-10-28 19:00:00
3633,187,3,2025-10-31 00:00:00
3634,187,3,2025-11-03 16:00:00
3635,187,3,2025-11-06 11:00:00
3636,187,4,2025-11-09 15:00:00
3637,187,1,2025-11-12 09:00:00
3638,187,4,2025-11-15 16:00:00
3639,187,1,2025-11-18 17:00:00
3640,187,4,2025-11-21 15:00:00
3641,187,3,2025-11-24 07:00:00
3642,187,1,2025-11-27 05:00:00
3643,188,1,2025-07-30 00:00:00
3644,188,2,2025-07-31 12:00:00
3645,188,4,2025-07-31 11:00:00
3646,188,4,2025-08-03 16:00:00
3647,188,4,2025-08-06 08:00:00
3648,188,1,2025-08-09 09:00:00
3649,188,3,2025-08-12 06:00:00
3650,188,3,2025-08-15 14:00:00
3651,188,4,2025-08-18 11:00:00
3652,188,4,2025-08-21 19:00:00
3653,188,3,2025-08-24 01:00:00
3654,188,1,2025-08-27 21:00:00
3655,188,3,2025-08-30 04:00:00
3656,188,1,2025-09-02 15:00:00
3657,188,3,2025-09-05 19:00:00
3658,188,3,2025-09-08 10:00:00
3659,188,1,2025-09-11 11:00:00
3660,188,4,2025-09-14 05:00:00
3661,188,1,2025-09-17 19:00:00
3662,188,1,2025-09-20 22:00:00
3663,188,3,2025-09-23 15:00:00
3664,188,3,2025-09-26 13:00:00
3665,188,4,2025-09-29 07:00:00
3666,188,4,2025-10-02 19:00:00
3667,188,4,2025-10-05 13:00:00
3668,188,3,2025-10-08 04:00:00
3669,188,4,2025-10-11 01:00:00
3670,188,1,2025-10-14 21:00:00
3671,188,3,2025-10-17 21:00:00
3672,188,4,2025-10-20 17:00:00
3673,188,3,2025-10-23 16:00:00
3674,188,3,2025-10-26 22:00:00
3675,188,3,2025-10-29 06:00:00
3676,188,4,2025-11-01 02:00:00
3677,188,3,2025-11-04 05:00:00
3678,188,3,2025-11-07 16:00:00
3679,188,4,2025-11-10 16:00:00
3680,188,4,2025-11-13 09:00:00
3681,188,3,2025-11-16 19:00:00
3682,188,4,2025-11-19 12:00:00
3683,188,4,2025-11-22 16:00:00
3684,188,3,2025-11-25 22:00:00
3685,189,1,2025-10-27 00:00:00
3686,189,1,2025-10-28 00:00:00
3687,189,1,2025-10-29 00:00:00
3688,190,1,2025-11-23 00:00:00
3689,190,1,2025-11-24 00:00:00
3690,190,1,2025-11-25 00:00:00
3691,191,1,2025-09-23 00:00:00
3692,191,2,2025-09-24 12:00:00
3693,191,3,2025-09-24 07:00:00
3694,191,1,2025-09-28 11:00:00
3695,191,4,2025-10-02 07:00:00
3696,191,3,2025-10-06 02:00:00
3697,191,4,2025-10-10 20:00:00
3698,191,4,2025-10-14 18:00:00
3699,191,3,2025-10-18 05:00:00
3700,191,4,2025-10-22 19:00:00
3701,191,1,2025-10-26 06:00:00
3702,191,1,2025-10-30 16:00:00
3703,191,4,2025-11-03 09:00:00
3704,191,4,2025-11-07 13:00:00
3705,192,1,2025-08-28 00:00:00
3706,192,1,2025-08-29 00:00:00
3707,192,1,2025-08-30 00:00:00
3708,193,1,2025-10-06 00:00:00
3709,193,2,2025-10-07 00:00:00
3710,193,4,2025-10-07 06:00:00
3711,193,1,2025-10-08 09:00:00
3712,193,1,2025-10-09 06:00:00
3713,193,3,2025-10-10 06:00:00
3714,193,1,2025-10-11 10:00:00
3715,193,4,2025-10-12 11:00:00
3716,193,1,2025-10-13 03:00:00
3717,193,4,2025-10-14 12:00:00
3718,193,3,2025-10-15 18:00:00
3719,193,4,2025-10-16 04:00:00
3720,193,1,2025-10-17 15:00:00
3721,193,3,2025-10-18 11:00:00
3722,193,4,2025-10-19 06:00:00
3723,193,4,2025-10-20 12:00:00
3724,193,4,2025-10-21 01:00:00
3725,193,1,2025-10-22 14:00:00
3726,193,3,2025-10-23 10:00:00
3727,193,4,2025-10-24 06:00:00
3728,193,1,2025-10-25 01:00:00
3729,193,4,2025-10-26 15:00:00
3730,193,1,2025-10-27 12:00:00
3731,193,1,2025-10-28 16:00:00
3732,193,4,2025-10-29 11:00:00
3733,193,3,2025-10-30 06:00:00
3734,193,1,2025-10-31 07:00:00
3735,193,3,2025-11-01 04:00:00
3736,193,3,2025-11-02 08:00:00
3737,193,3,2025-11-03 10:00:00
3738,193,1,2025-11-04 06:00:00
3739,193,4,2025-11-05 06:00:00
3740,193,4,2025-11-06 05:00:00
3741,193,4,2025-11-07 10:00:00
3742,193,4,2025-11-08 01:00:00
3743,193,3,2025-11-09 03:00:00
3744,193,1,2025-11-10 05:00:00
3745,193,1,2025-11-11 04:00:00
3746,193,1,2025-11-12 06:00:00
3747,193,4,2025-11-13 00:00:00
3748,193,4,2025-11-14 00:00:00
3749,193,3,2025-11-15 05:00:00
3750,193,4,2025-11-16 09:00:00
3751,193,1,2025-11-17 00:00:00
3752,193,1,2025-11-18 12:00:00
3753,193,1,2025-11-19 19:00:00
3754,193,4,2025-11-20 19:00:00
3755,193,1,2025-11-21 17:00:00
3756,193,4,2025-11-22 13:00:00
3757,193,4,2025-11-23 16:00:00
3758,193,1,2025-11-24 13:00:00
3759,193,1,2025-11-25 03:00:00
3760,193,1,2025-11-26 20:00:00
3761,193,1,2025-11-27 21:00:00
3762,193,4,2025-11-28 01:00:00
3763,193,1,2025-11-29 21:00:00
3764,193,3,2025-11-30 03:00:00
3765,193,1,2025-12-01 19:00:00
3766,193,3,2025-12-02 12:00:00
3767,193,4,2025-12-03 04:00:00
3768,193,4,2025-12-04 22:00:00
3769,193,1,2025-12-05 19:00:00
3770,193,1,2025-12-06 13:00:00
3771,193,3,2025-12-07 20:00:00
3772,193,3,2025-12-08 15:00:00
3773,193,1,2025-12-09 15:00:00
3774,193,4,2025-12-10 07:00:00
3775,193,1,2025-12-11 18:00:00
3776,193,4,2025-12-12 01:00:00
3777,193,3,2025-12-13 21:00:00
3778,193,3,2025-12-14 17:00:00
3779,193,1,2025-12-15 13:00:00
3780,193,1,2025-12-16 12:00:00
3781,193,3,2025-12-17 04:00:00
3782,193,4,2025-12-18 12:00:00
3783,193,4,2025-12-19 13:00:00
3784,193,4,2025-12-20 14:00:00
3785,193,3,2025-12-21 16:00:00
3786,193,4,2025-12-22 02:00:00
3787,193,1,2025-12-23 13:00:00
3788,193,1,2025-12-24 10:00:00
3789,193,1,2025-12-25 07:00:00
3790,193,1,2025-12-26 20:00:00
3791,193,4,2025-12-27 22:00:00
3792,193,3,2025-12-28 01:00:00
3793,194,1,2025-11-26 00:00:00
3794,194,1,2025-11-27 00:00:00
3795,194,1,2025-11-28 00:00:00
3796,195,1,2025-10-03 00:00:00
3797,195,1,2025-10-04 00:00:00
3798,195,1,2025-10-05 00:00:00
3799,196,1,2025-07-23 00:00:00
3800,196,1,2025-07-24 00:00:00
3801,197,1,2025-09-21 00:00:00
3802,197,1,2025-09-22 00:00:00
3803,197,1,2025-09-23 00:00:00
3804,198,1,2025-10-18 00:00:00
3805,198,2,2025-10-19 13:00:00
3806,198,3,2025-10-19 05:00:00
3807,198,1,2025-10-20 21:00:00
3808,198,3,2025-10-21 14:00:00
3809,198,4,2025-10-22 07:00:00
3810,198,3,2025-10-23 15:00:00
3811,198,3,2025-10-24 05:00:00
3812,198,3,2025-10-25 02:00:00
3813,198,3,2025-10-26 00:00:00
3814,198,3,2025-10-27 03:00:00
3815,198,3,2025-10-28 11:00:00
3816,198,3,2025-10-29 10:00:00
3817,198,4,2025-10-30 17:00:00
3818,198,4,2025-10-31 06:00:00
3819,198,4,2025-11-01 03:00:00
3820,198,1,2025-11-02 00:00:00
3821,198,1,2025-11-03 17:00:00
3822,198,4,2025-11-04 08:00:00
3823,198,1,2025-11-05 22:00:00
3824,198,3,2025-11-06 08:00:00
3825,198,3,2025-11-07 01:00:00
